Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,Neighborhood,Condition1,Condition2,GrLivArea,TotalBsmtSF,GarageArea,OverallQual,OverallCond,YearBuilt,CentralAir,Fireplaces,PoolArea,YrSold,MoSold,SaleCondition,SalePrice,UnitPrice,NeighborhoodAvgUnitPrice
915,160,FV,30.0,3000,Pave,Pave,Somerst,Norm,Norm,1224,612,528,6,5,2009,1,0,0,2009,6,Partial,173733,141.93872549019608,141.3359664248121
916,160,RM,21.0,2001,Pave,NA,MeadowV,Norm,Norm,1092,546,286,4,5,1970,1,0,0,2007,1,Normal,75000,68.68131868131869,101.92620057171746
917,20,C (all),50.0,9000,Pave,NA,IDOTRR,Norm,Norm,480,480,308,2,3,1949,0,0,0,2006,10,Abnorml,35311,73.56458333333333,89.1360425104863
918,20,RL,69.0,17140,Pave,NA,Edwards,Norm,Norm,1229,1134,284,4,6,1956,1,0,0,2009,4,Normal,135000,109.84540276647681,101.83295816841985
919,60,RL,103.0,13125,Pave,NA,SawyerW,Norm,Norm,2127,1104,833,7,5,1991,1,1,0,2007,11,Normal,238000,111.89468735307945,119.70442421965492
920,20,RL,87.0,11029,Pave,NA,NAmes,Norm,Norm,1414,1184,601,6,8,1958,1,1,0,2008,5,Normal,176500,124.82319660537482,116.08938532777013
921,60,RL,70.0,8462,Pave,NA,SawyerW,Norm,Norm,1721,928,471,6,5,1994,1,0,0,2007,7,Normal,201000,116.79256246368391,119.70442421965492
922,90,RL,67.0,8777,Pave,NA,Edwards,Feedr,Norm,2200,1272,0,5,7,1900,1,0,0,2008,9,Normal,145900,66.31818181818181,101.83295816841985
923,20,RL,65.0,10237,Pave,NA,Gilbert,RRAn,Norm,1316,1316,397,6,5,2005,1,1,0,2006,10,Partial,169990,129.17173252279636,119.11493125681703
924,120,RL,50.0,8012,Pave,NA,SawyerW,Norm,Norm,1617,1604,533,6,5,1993,1,1,0,2008,7,Normal,193000,119.35683364254793,119.70442421965492
925,20,RL,79.0,10240,Pave,NA,NWAmes,Norm,Norm,1686,1686,612,6,6,1980,1,1,0,2006,5,Normal,207500,123.0723606168446,111.84834925438751
926,20,RL,69.0,15611,Pave,NA,NWAmes,Norm,Norm,1126,1126,540,5,6,1977,1,0,0,2008,3,Abnorml,175000,155.41740674955594,111.84834925438751
927,60,RL,93.0,11999,Pave,NA,NridgHt,Norm,Norm,2374,1181,656,8,5,2003,1,1,0,2007,5,Normal,285000,120.05054759898904,164.57805723210188
928,60,RL,69.0,9900,Pave,NA,NWAmes,Feedr,Norm,1978,832,486,7,5,1968,1,1,0,2008,4,Normal,176000,88.97876643073812,111.84834925438751
929,20,RL,69.0,11838,Pave,NA,CollgCr,Norm,Norm,1788,1753,522,8,5,2001,1,1,0,2009,6,Normal,236500,132.27069351230426,136.78367951579068
930,60,RL,69.0,13006,Pave,NA,Gilbert,Norm,Norm,2236,964,642,7,5,1997,1,1,0,2006,11,Normal,222000,99.28443649373882,119.11493125681703
931,20,RL,73.0,8925,Pave,NA,Timber,Norm,Norm,1466,1466,610,8,5,2007,1,0,0,2009,7,Normal,201000,137.10777626193723,139.76648322039009
932,20,RL,70.0,9100,Pave,NA,NAmes,Norm,Norm,925,925,429,5,6,1965,1,0,0,2009,7,Normal,117500,127.02702702702703,116.08938532777013
933,20,RL,84.0,11670,Pave,NA,Somerst,RRNn,Norm,1905,1905,788,9,5,2006,1,1,0,2007,3,Normal,320000,167.97900262467192,141.3359664248121
934,20,RL,63.0,8487,Pave,NA,CollgCr,Norm,Norm,1500,1500,570,7,5,2004,1,0,0,2009,8,Normal,190000,126.66666666666667,136.78367951579068
935,20,RL,313.0,27650,Pave,NA,NAmes,PosA,Norm,2069,585,505,7,7,1960,1,1,0,2008,11,Normal,242000,116.96471725471243,116.08938532777013
936,30,RL,52.0,5825,Pave,NA,BrkSide,Norm,Norm,747,600,528,4,5,1926,1,0,0,2006,6,Normal,79900,106.9611780455154,105.96680854866048
937,20,RL,67.0,10083,Pave,NA,SawyerW,Norm,Norm,1200,1176,555,7,5,2003,1,0,0,2009,8,Normal,184900,154.08333333333334,119.70442421965492
938,60,RL,75.0,9675,Pave,NA,Somerst,Norm,Norm,1971,1113,689,7,5,2005,1,1,0,2009,2,Normal,253000,128.36123795027905,141.3359664248121
939,60,RL,73.0,8760,Pave,NA,CollgCr,Norm,Norm,1962,1391,868,7,5,2006,1,0,0,2006,8,Partial,239799,122.2217125382263,136.78367951579068
940,70,RL,69.0,24090,Pave,NA,ClearCr,Norm,Norm,2403,1032,349,7,7,1940,1,2,0,2010,6,Normal,244400,101.70620058260508,124.24298891029504
941,90,RL,55.0,12640,Pave,NA,Mitchel,Norm,Norm,1728,1728,574,6,5,1976,1,0,0,2006,7,Normal,150900,87.32638888888889,126.01744863615829
942,60,RL,69.0,8755,Pave,NA,Gilbert,RRNn,Norm,2060,992,390,7,5,1999,1,1,0,2009,6,Normal,214000,103.88349514563107,119.11493125681703
943,90,RL,42.0,7711,Pave,NA,Edwards,Norm,Norm,1440,1440,0,4,3,1977,1,0,0,2007,8,Abnorml,150000,104.16666666666667,101.83295816841985
944,90,RL,100.0,25000,Pave,NA,Mitchel,Norm,Norm,1632,1632,576,5,4,1967,1,0,0,2007,6,Normal,143000,87.62254901960785,126.01744863615829
945,20,RL,69.0,14375,Pave,NA,Timber,Norm,Norm,1344,819,525,6,6,1958,1,1,0,2009,1,Abnorml,137500,102.30654761904762,139.76648322039009
946,50,RM,98.0,8820,Pave,NA,OldTown,Norm,Norm,1869,1088,456,5,6,1890,1,0,0,2009,9,Normal,124900,66.82718031032638,91.42728199677266
947,80,RL,70.0,8163,Pave,NA,NAmes,Norm,Norm,1144,1144,796,5,6,1959,1,1,0,2006,3,Normal,143000,125.0,116.08938532777013
948,20,RL,85.0,14536,Pave,NA,Timber,Norm,Norm,1629,1616,808,8,5,2002,1,1,0,2007,11,Normal,270000,165.74585635359117,139.76648322039009
949,60,RL,65.0,14006,Pave,NA,CollgCr,Norm,Norm,1776,936,474,7,5,2002,1,1,0,2006,2,Normal,192500,108.38963963963964,136.78367951579068
950,20,RL,78.0,9360,Pave,NA,NWAmes,Norm,Norm,1381,1161,676,6,7,1972,1,1,0,2010,3,Normal,197500,143.01230992034758,111.84834925438751
951,20,RL,60.0,7200,Pave,NA,NAmes,Norm,Norm,864,864,720,5,8,1950,1,0,0,2007,7,Normal,129000,149.30555555555554,116.08938532777013
952,20,RH,60.0,7800,Pave,NA,SawyerW,Norm,Norm,965,828,300,5,5,1965,1,0,0,2006,7,Abnorml,119900,124.24870466321244,119.70442421965492
953,85,RL,60.0,7200,Pave,NA,CollgCr,Norm,Norm,768,768,396,5,8,1972,1,0,0,2009,4,Normal,133900,174.34895833333334,136.78367951579068
954,60,RL,69.0,11075,Pave,NA,Mitchel,Norm,Norm,1968,784,530,5,4,1969,1,1,0,2008,9,Normal,172000,87.39837398373983,126.01744863615829
955,90,RL,35.0,9400,Pave,NA,Edwards,Norm,Norm,980,945,0,6,5,1975,1,0,0,2006,10,AdjLand,127500,130.10204081632654,101.83295816841985
956,90,RH,82.0,7136,Pave,NA,Crawfor,Norm,Norm,1958,979,492,6,6,1946,0,0,0,2007,8,Normal,145000,74.05515832482125,120.25482638137272
957,160,RM,24.0,1300,Pave,NA,Blueste,Norm,Norm,1229,561,462,6,6,1980,1,1,0,2009,5,Normal,124000,100.89503661513426,98.96936920731005
958,20,RL,70.0,7420,Pave,NA,Sawyer,Norm,Norm,1057,1057,576,5,5,1962,1,0,0,2007,4,Normal,132000,124.88174077578051,117.85616299660873
959,20,RL,65.0,8450,Pave,NA,CollgCr,Norm,Norm,1337,1337,531,7,5,2003,1,0,0,2007,10,Normal,185000,138.36948391922215,136.78367951579068
960,160,FV,24.0,2572,Pave,NA,Somerst,Norm,Norm,1416,696,484,7,5,1999,1,0,0,2010,5,Normal,155000,109.46327683615819,141.3359664248121
961,20,RL,50.0,7207,Pave,NA,BrkSide,Norm,Norm,858,858,0,5,7,1958,1,0,0,2010,2,Normal,116500,135.78088578088577,105.96680854866048
962,60,RL,69.0,12227,Pave,NA,NWAmes,PosN,Norm,2872,1330,619,6,7,1977,1,1,0,2008,7,Normal,272000,94.70752089136491,111.84834925438751
963,160,RL,24.0,2308,Pave,NA,NPkVill,Norm,Norm,1548,804,440,6,6,1976,1,1,0,2007,7,Normal,155000,100.12919896640827,116.72689144012816
964,20,RL,122.0,11923,Pave,NA,CollgCr,Norm,Norm,1800,1800,702,9,5,2007,1,0,0,2009,5,Normal,239000,132.77777777777777,136.78367951579068
965,60,RL,80.0,11316,Pave,NA,Timber,Norm,Norm,1894,817,510,7,5,2002,1,1,0,2010,2,Normal,214900,113.4635691657867,139.76648322039009
966,60,RL,65.0,10237,Pave,NA,Gilbert,RRAn,Norm,1484,783,393,6,5,2005,1,1,0,2007,7,Partial,178900,120.55256064690028,119.11493125681703
967,50,RL,130.0,9600,Pave,NA,Crawfor,Norm,Norm,1308,728,256,5,7,1940,1,2,0,2009,6,Normal,160000,122.32415902140673,120.25482638137272
968,20,RL,69.0,7390,Pave,NA,NAmes,Norm,Norm,1098,1098,260,5,7,1955,1,0,0,2008,7,Normal,135000,122.95081967213115,116.08938532777013
969,50,RM,50.0,5925,Pave,NA,OldTown,Norm,Norm,968,600,0,3,6,1910,0,0,0,2009,5,Abnorml,37900,39.15289256198347,91.42728199677266
970,190,RL,75.0,10382,Pave,NA,NAmes,Norm,Norm,1095,588,264,6,5,1958,1,0,0,2006,3,Normal,140000,127.85388127853881,116.08938532777013
971,50,RL,60.0,10800,Pave,NA,NAmes,Norm,Norm,1192,720,0,4,4,1949,0,0,0,2006,12,Abnorml,135000,113.25503355704699,116.08938532777013
972,160,RL,36.0,2268,Pave,NA,NridgHt,Norm,Norm,1626,764,474,7,5,2003,1,0,0,2009,7,Normal,173000,106.39606396063961,164.57805723210188
973,120,RL,55.0,7892,Pave,NA,SawyerW,Norm,Norm,918,918,264,6,5,1979,1,1,0,2010,4,Normal,99500,108.38779956427015,119.70442421965492
974,20,FV,95.0,11639,Pave,NA,Somerst,Norm,Norm,1428,1428,480,7,5,2007,1,0,0,2008,12,Partial,182000,127.45098039215686,141.3359664248121
975,70,RL,60.0,11414,Pave,NA,BrkSide,RRAn,Feedr,2019,728,532,7,8,1910,0,0,0,2009,10,Normal,167500,82.96186230807331,105.96680854866048
976,160,FV,69.0,2651,Pave,NA,Somerst,Norm,Norm,1382,673,490,7,5,2000,1,0,0,2006,4,Normal,165000,119.39218523878436,141.3359664248121
977,30,RL,51.0,5900,Pave,NA,BrkSide,Norm,Norm,869,440,0,4,7,1923,1,0,0,2006,8,Normal,85500,98.38895281933257,105.96680854866048
978,120,FV,35.0,4274,Pave,Pave,Somerst,Norm,Norm,1241,1241,569,7,5,2006,1,0,0,2007,11,Partial,199900,161.07977437550363,141.3359664248121
979,20,RL,68.0,9450,Pave,NA,Edwards,Norm,Norm,894,894,400,4,5,1954,1,0,0,2007,5,Abnorml,110000,123.04250559284117,101.83295816841985
980,20,RL,80.0,8816,Pave,NA,Sawyer,Feedr,Norm,1121,1121,480,5,6,1963,1,0,0,2009,6,Normal,139000,123.9964317573595,117.85616299660873
981,85,RL,69.0,12122,Pave,NA,NAmes,Norm,Norm,999,944,588,7,9,1961,1,0,0,2008,7,Normal,178400,178.57857857857857,116.08938532777013
982,60,RL,98.0,12203,Pave,NA,NoRidge,Norm,Norm,2612,1225,676,8,5,1998,1,1,0,2009,7,Normal,336000,128.63705972434917,132.27168705070494
983,20,RL,43.0,3182,Pave,NA,Blmngtn,Norm,Norm,1266,1266,388,7,5,2007,1,1,0,2008,3,Normal,159895,126.29936808846762,136.56697363609894
984,60,RL,69.0,11250,Pave,NA,CollgCr,Norm,Norm,2290,1128,779,8,5,2002,1,1,0,2008,5,Normal,255900,111.7467248908297,136.78367951579068
985,90,RL,75.0,10125,Pave,NA,Mitchel,Norm,Norm,1734,0,539,5,5,1977,1,0,0,2009,8,Normal,126000,72.66435986159169,126.01744863615829
986,190,RL,68.0,10880,Pave,NA,Edwards,Norm,Norm,1164,1164,240,5,5,1950,0,0,0,2008,8,Normal,125000,107.38831615120274,101.83295816841985
987,50,RM,59.0,5310,Pave,NA,OldTown,Feedr,Norm,1635,485,255,6,8,1910,1,0,0,2006,6,Normal,117000,71.55963302752293,91.42728199677266
988,20,RL,83.0,10159,Pave,NA,NridgHt,Norm,Norm,1940,1930,606,9,5,2009,1,1,0,2010,4,Partial,395192,203.70721649484537,164.57805723210188
989,60,RL,69.0,12046,Pave,NA,NWAmes,Norm,Norm,2030,848,551,6,6,1976,1,1,0,2007,6,Normal,195000,96.05911330049261,111.84834925438751
990,60,FV,65.0,8125,Pave,NA,Somerst,Norm,Norm,1576,770,614,7,5,2006,1,0,0,2006,8,Partial,197000,125.0,141.3359664248121
991,60,RL,82.0,9452,Pave,NA,NoRidge,Norm,Norm,2392,1396,870,8,5,1997,1,1,0,2006,6,Normal,348000,145.48494983277592,132.27168705070494
992,70,RM,121.0,17671,Pave,Grvl,OldTown,Artery,Norm,1742,916,424,8,9,1882,1,1,0,2009,11,Normal,168000,96.44087256027555,91.42728199677266
993,60,RL,80.0,9760,Pave,NA,NAmes,Norm,Norm,1851,822,440,6,8,1964,1,1,0,2007,7,Normal,187000,101.02647217720151,116.08938532777013
994,60,RL,68.0,8846,Pave,NA,CollgCr,Norm,Norm,1500,750,564,6,5,2005,1,0,0,2006,8,Partial,173900,115.93333333333334,136.78367951579068
995,20,RL,96.0,12456,Pave,NA,NridgHt,Norm,Norm,1718,1700,786,10,5,2006,1,1,0,2009,7,Normal,337500,196.44935972060534,164.57805723210188
996,50,RL,51.0,4712,Pave,NA,BrkSide,Feedr,Norm,1230,747,305,4,7,1946,1,0,0,2006,8,Abnorml,121600,98.86178861788618,105.96680854866048
997,20,RL,69.0,10659,Pave,NA,NAmes,Norm,Norm,1050,1050,368,5,6,1961,1,0,0,2006,1,Normal,136500,130.0,116.08938532777013
998,20,RL,69.0,11717,Pave,NA,NWAmes,PosA,Norm,1442,1442,615,6,6,1970,1,1,0,2009,2,Normal,185000,128.29403606102636,111.84834925438751
999,30,RM,60.0,9786,Pave,NA,IDOTRR,Norm,Norm,1077,1007,210,3,4,1922,0,1,0,2006,5,Normal,91000,84.49396471680595,89.1360425104863
1000,20,RL,64.0,6762,Pave,NA,CollgCr,Norm,Norm,1208,1187,632,7,5,2006,1,0,0,2010,2,Normal,206000,170.52980132450332,136.78367951579068
1001,20,RL,74.0,10206,Pave,NA,Edwards,Norm,Norm,944,0,528,3,3,1952,0,0,0,2009,7,Normal,82000,86.86440677966101,101.83295816841985
1002,30,RL,60.0,5400,Pave,NA,OldTown,Norm,Norm,691,691,216,5,6,1920,1,0,0,2007,1,Abnorml,86000,124.45730824891461,91.42728199677266
1003,20,RL,75.0,11957,Pave,NA,Somerst,RRAn,Norm,1574,1574,824,8,5,2006,1,1,0,2008,7,Normal,232000,147.39517153748412,141.3359664248121
1004,90,RL,69.0,11500,Pave,NA,NWAmes,Feedr,RRAn,1680,1680,528,5,6,1976,1,0,0,2007,6,Normal,136905,81.49107142857143,111.84834925438751
1005,120,RL,43.0,3182,Pave,NA,Blmngtn,Norm,Norm,1504,1346,457,7,5,2005,1,1,0,2009,5,Normal,181000,120.34574468085107,136.56697363609894
1006,80,RL,65.0,8385,Pave,NA,CollgCr,Norm,Norm,985,985,328,5,8,1977,1,0,0,2008,11,Normal,149900,152.18274111675126,136.78367951579068
1007,20,RL,69.0,12155,Pave,NA,NAmes,PosN,Norm,1657,1657,484,6,3,1970,1,1,0,2007,3,Normal,163500,98.67229933614966,116.08938532777013
1008,160,RM,21.0,2217,Pave,NA,MeadowV,Norm,Norm,1092,546,286,4,4,1970,1,0,0,2009,8,Normal,88000,80.58608058608058,101.92620057171746
1009,20,RL,43.0,12118,Pave,NA,Mitchel,Norm,Norm,1710,1710,550,7,5,2004,1,1,0,2009,4,Normal,240000,140.35087719298247,126.01744863615829
1010,50,RL,60.0,6000,Pave,NA,SWISU,Norm,Norm,1522,1008,0,5,5,1926,1,0,0,2006,6,Normal,102000,67.01708278580814,84.75523335164974
1011,50,RL,115.0,21286,Pave,NA,Sawyer,Norm,Norm,1271,720,312,5,5,1948,1,1,0,2008,8,Normal,135000,106.21557828481511,117.85616299660873
1012,90,RL,75.0,9825,Pave,NA,Edwards,Norm,Norm,1664,0,0,5,5,1965,0,0,0,2010,5,Normal,100000,60.09615384615385,101.83295816841985
1013,70,RL,55.0,10592,Pave,NA,Crawfor,Norm,Norm,1502,602,180,6,7,1923,1,2,0,2007,8,Normal,165000,109.85352862849534,120.25482638137272
1014,30,RM,60.0,7200,Pave,NA,OldTown,Norm,Norm,1022,1022,280,5,4,1910,0,0,0,2009,6,Normal,85000,83.17025440313111,91.42728199677266
1015,20,RL,60.0,11664,Pave,NA,NAmes,Artery,Norm,1082,1082,240,6,5,1948,1,1,0,2007,11,Normal,119200,110.16635859519408,116.08938532777013
1016,60,RL,70.0,8400,Pave,NA,NWAmes,Norm,Norm,1665,810,528,8,6,2001,1,0,0,2009,11,Normal,227000,136.33633633633633,111.84834925438751
1017,20,RL,73.0,11883,Pave,NA,CollgCr,Norm,Norm,1504,1504,478,7,5,1996,1,1,0,2009,6,Normal,203000,134.97340425531914,136.78367951579068
1018,120,RL,69.0,5814,Pave,NA,StoneBr,Norm,Norm,1360,1220,565,8,5,1984,1,1,0,2009,8,Abnorml,187500,137.86764705882354,165.40227532235397
1019,80,RL,69.0,10784,Pave,NA,Gilbert,Norm,Norm,1472,384,402,7,5,1991,1,1,0,2007,5,Normal,160000,108.69565217391305,119.11493125681703
1020,120,RL,43.0,3013,Pave,NA,Blmngtn,Norm,Norm,1506,1362,440,7,5,2005,1,1,0,2006,4,Normal,213490,141.75962815405046,136.56697363609894
1021,20,RL,60.0,7024,Pave,NA,Edwards,Norm,Norm,1132,1132,451,4,5,2005,1,0,0,2008,6,Normal,176000,155.47703180212014,101.83295816841985
1022,20,RL,64.0,7406,Pave,NA,CollgCr,Norm,Norm,1220,1199,632,7,5,2006,1,0,0,2006,7,Partial,194000,159.01639344262296,136.78367951579068
1023,50,RM,52.0,9439,Pave,NA,OldTown,Norm,Norm,1248,912,160,5,5,1930,1,0,0,2007,3,Normal,87000,69.71153846153847,91.42728199677266
1024,120,RL,43.0,3182,Pave,NA,Blmngtn,Norm,Norm,1504,1346,437,7,5,2005,1,1,0,2008,5,Normal,191000,126.99468085106383,136.56697363609894
1025,20,RL,69.0,15498,Pave,NA,Timber,Norm,Norm,2898,1565,665,8,6,1976,1,1,0,2008,5,Abnorml,287000,99.03381642512078,139.76648322039009
1026,20,RL,70.0,7700,Pave,NA,CollgCr,Norm,Norm,882,882,461,5,5,1972,1,0,0,2007,3,Normal,112500,127.55102040816327,136.78367951579068
1027,20,RL,73.0,9300,Pave,NA,NAmes,Feedr,Norm,1264,1268,461,5,5,1960,1,2,0,2010,4,Normal,167500,132.51582278481013,116.08938532777013
1028,20,RL,71.0,9520,Pave,NA,Timber,Norm,Norm,1646,1638,800,8,5,2007,1,1,0,2008,4,Partial,293077,178.05407047387607,139.76648322039009
1029,50,RL,79.0,9492,Pave,NA,NAmes,Artery,Norm,1376,768,240,5,5,1941,1,1,0,2007,4,Normal,105000,76.30813953488372,116.08938532777013
1030,160,RM,21.0,1680,Pave,NA,BrDale,Norm,Norm,1218,672,264,6,7,1972,1,0,0,2006,5,Normal,118000,96.88013136288998,91.95054338209854
1031,190,RH,69.0,7082,Pave,NA,SWISU,Norm,Norm,1928,686,0,5,8,1916,1,0,0,2006,7,Normal,160000,82.98755186721992,84.75523335164974
1032,75,RL,102.0,15863,Pave,NA,SWISU,Norm,Norm,3082,824,672,7,3,1920,1,2,0,2009,8,Normal,197000,63.91953277092797,84.75523335164974
1033,60,RL,69.0,14541,Pave,NA,NoRidge,Norm,Norm,2520,1338,796,8,7,1993,1,1,0,2006,11,Abnorml,310000,123.01587301587301,132.27168705070494
1034,20,RL,69.0,8125,Pave,NA,CollgCr,Norm,Norm,1654,1654,900,7,5,2002,1,0,0,2006,2,Normal,230000,139.05683192261185,136.78367951579068
1035,30,RL,50.0,6305,Pave,NA,Crawfor,Norm,Norm,954,920,240,5,7,1938,1,1,0,2007,6,Normal,119750,125.52410901467505,120.25482638137272
1036,20,RL,69.0,11500,Pave,NA,Edwards,Norm,Norm,845,0,290,4,3,1957,0,0,0,2009,1,Normal,84000,99.40828402366864,101.83295816841985
1037,20,RL,89.0,12898,Pave,NA,Timber,Norm,Norm,1620,1620,912,9,5,2007,1,1,0,2009,9,Normal,315500,194.7530864197531,139.76648322039009
1038,60,RL,69.0,9240,Pave,NA,CollgCr,Norm,Norm,2263,1055,905,8,5,2001,1,1,0,2008,9,Normal,287000,126.82280159080867,136.78367951579068
1039,160,RM,21.0,1533,Pave,NA,MeadowV,Norm,Norm,1344,546,0,4,6,1970,1,1,0,2009,5,Normal,97000,72.17261904761905,101.92620057171746
1040,180,RM,21.0,1477,Pave,NA,MeadowV,Norm,Norm,630,630,286,4,4,1970,1,0,0,2009,4,Normal,80000,126.98412698412699,101.92620057171746
1041,20,RL,88.0,13125,Pave,NA,Sawyer,Norm,Norm,1803,1134,484,5,4,1957,1,1,0,2006,1,Normal,155000,85.96783139212424,117.85616299660873
1042,60,RL,69.0,9130,Pave,NA,NWAmes,Feedr,Norm,1632,800,484,6,8,1966,1,0,0,2008,7,Normal,173000,106.00490196078431,111.84834925438751
1043,120,RL,34.0,5381,Pave,NA,NridgHt,Norm,Norm,1306,1306,624,6,5,2005,1,1,0,2009,8,Normal,196000,150.07656967840734,164.57805723210188
1044,60,RL,86.0,11839,Pave,NA,SawyerW,Norm,Norm,2329,1475,514,7,5,1990,1,1,0,2008,5,Normal,262280,112.61485616144267,119.70442421965492
1045,20,RL,80.0,9600,Pave,NA,NWAmes,PosN,Norm,2524,2524,542,8,5,1981,1,1,0,2009,7,Normal,278000,110.14263074484944,111.84834925438751
1046,20,RL,69.0,13680,Pave,NA,Edwards,Norm,Norm,1733,0,452,3,5,1955,1,1,0,2009,6,Normal,139600,80.55395268320831,101.83295816841985
1047,60,RL,85.0,16056,Pave,NA,StoneBr,Norm,Norm,2868,1992,716,9,5,2005,1,1,0,2006,7,Partial,556581,194.06589958158995,165.40227532235397
1048,20,RL,57.0,9245,Pave,NA,CollgCr,Norm,Norm,990,990,672,5,5,1994,1,0,0,2008,2,Normal,145000,146.46464646464648,136.78367951579068
1049,20,RL,100.0,21750,Pave,NA,Mitchel,Norm,Norm,1771,0,336,5,4,1960,1,1,0,2009,11,Normal,115000,64.93506493506493,126.01744863615829
1050,20,RL,60.0,11100,Pave,NA,Edwards,Norm,Norm,930,0,308,4,7,1946,1,0,0,2010,4,Abnorml,84900,91.29032258064517,101.83295816841985
1051,20,RL,73.0,8993,Pave,NA,Gilbert,Norm,Norm,1302,1302,436,7,5,2007,1,0,0,2007,8,Partial,176485,135.54915514592935,119.11493125681703
1052,20,RL,103.0,11175,Pave,NA,CollgCr,Norm,Norm,1316,1316,440,7,5,2007,1,1,0,2007,10,Partial,200141,152.08282674772036,136.78367951579068
1053,60,RL,100.0,9500,Pave,NA,NAmes,Artery,Norm,1977,816,540,6,6,1964,1,1,0,2007,6,Normal,165000,83.4597875569044,116.08938532777013
1054,20,RL,68.0,8562,Pave,NA,Edwards,Norm,Norm,1526,1216,364,5,6,1957,1,1,0,2010,5,Normal,144500,94.69200524246396,101.83295816841985
1055,60,RL,90.0,11367,Pave,NA,CollgCr,Norm,Norm,1989,1065,586,8,5,2002,1,1,0,2006,11,Normal,255000,128.2051282051282,136.78367951579068
1056,20,RL,104.0,11361,Pave,NA,NWAmes,Norm,Norm,1523,1193,478,6,5,1976,1,1,0,2008,5,Abnorml,180000,118.18778726198293,111.84834925438751
1057,120,RL,43.0,7052,Pave,NA,NridgHt,Norm,Norm,1364,1364,484,7,5,2005,1,1,0,2006,6,Normal,185850,136.25366568914956,164.57805723210188
1058,60,RL,69.0,29959,Pave,NA,NoRidge,Norm,Norm,1850,973,467,7,6,1994,1,1,0,2009,1,Normal,248000,134.05405405405406,132.27168705070494
1059,60,RL,96.0,11308,Pave,NA,NridgHt,Norm,Norm,2184,1104,836,9,5,2008,1,1,0,2009,7,Normal,335000,153.3882783882784,164.57805723210188
1060,50,RL,69.0,11275,Pave,NA,Crawfor,Norm,Norm,1991,854,432,6,7,1932,1,1,0,2007,3,Normal,220000,110.49723756906077,120.25482638137272
1061,120,RL,41.0,4920,Pave,NA,StoneBr,Norm,Norm,1338,1338,582,8,5,2001,1,0,0,2010,4,Normal,213500,159.56651718983557,165.40227532235397
1062,30,C (all),120.0,18000,Grvl,NA,IDOTRR,Norm,Norm,894,894,1248,3,4,1935,1,0,0,2008,8,Normal,81000,90.60402684563758,89.1360425104863
1063,190,RM,85.0,13600,Pave,Grvl,OldTown,Norm,Norm,2337,662,560,5,5,1900,0,0,0,2007,9,Normal,90000,38.510911424903725,91.42728199677266
1064,30,RM,50.0,6000,Pave,NA,OldTown,Artery,Norm,1103,1103,440,6,6,1925,1,1,0,2006,7,Normal,110500,100.18132366273798,91.42728199677266
1065,20,RL,69.0,11000,Pave,NA,NAmes,Norm,Norm,1154,1154,480,5,6,1966,1,1,0,2009,11,Normal,154000,133.44887348353552,116.08938532777013
1066,60,RL,80.0,14000,Pave,NA,ClearCr,Norm,Norm,2260,1306,533,7,5,1996,1,0,0,2010,4,Normal,328000,145.13274336283186,124.24298891029504
1067,60,RL,59.0,7837,Pave,NA,Gilbert,Norm,Norm,1571,799,380,6,7,1993,1,1,0,2009,5,Normal,178000,113.30362826225334,119.11493125681703
1068,60,RL,80.0,9760,Pave,NA,NAmes,Norm,Norm,1611,780,442,6,6,1964,1,0,0,2008,6,Normal,167900,104.2209807572936,116.08938532777013
1069,160,RM,42.0,3964,Pave,NA,MeadowV,Norm,Norm,2521,942,576,6,4,1973,1,1,0,2006,6,Normal,151400,60.05553351844506,101.92620057171746
1070,45,RL,60.0,9600,Pave,NA,NAmes,Norm,Norm,893,845,576,5,7,1949,1,0,0,2007,5,Normal,135000,151.17581187010077,116.08938532777013
1071,20,RL,72.0,10152,Pave,NA,NAmes,Norm,Norm,1048,1048,286,5,5,1956,1,0,0,2007,6,Normal,135000,128.81679389312978,116.08938532777013
1072,60,RL,78.0,11700,Pave,NA,NWAmes,RRAn,Norm,1556,727,441,6,6,1968,1,0,0,2009,5,Normal,154000,98.97172236503856,111.84834925438751
1073,50,RL,50.0,7585,Pave,NA,Edwards,Artery,Norm,1456,810,280,5,3,1948,1,1,0,2006,8,Normal,91500,62.84340659340659,101.83295816841985
1074,60,RL,75.0,7950,Pave,NA,Edwards,Norm,Norm,1426,690,440,6,6,1977,1,0,0,2009,7,Normal,159500,111.85133239831697,101.83295816841985
1075,20,RL,74.0,8556,Pave,NA,CollgCr,Norm,Norm,1240,1240,826,7,5,2006,1,0,0,2007,5,Normal,194000,156.4516129032258,136.78367951579068
1076,70,RL,75.0,13125,Pave,NA,Crawfor,Norm,Norm,1740,800,240,7,6,1940,1,2,0,2007,7,Normal,219500,126.14942528735632,120.25482638137272
1077,50,RL,60.0,10800,Pave,Grvl,OldTown,Norm,Norm,1466,796,566,5,8,1936,1,1,0,2006,4,Normal,170000,115.96180081855388,91.42728199677266
1078,20,RL,69.0,15870,Pave,NA,NAmes,Norm,Norm,1096,1096,299,5,5,1969,1,0,0,2006,3,Abnorml,138800,126.64233576642336,116.08938532777013
1079,120,RM,37.0,4435,Pave,NA,CollgCr,Norm,Norm,848,848,420,6,5,2004,1,1,0,2006,5,Normal,155900,183.8443396226415,136.78367951579068
